player_id,player_name,player_name_norm,team,season,date_of_injury,injury_type,required_surgery,games_missed,notes
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2016-11-11,other,0,1,placed on IL
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2016-11-14,other,0,1,placed on IL
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2016-11-23,other,0,1,placed on IL
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2016-11-29,other,0,4,placed on IL
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2016-12-16,other,0,2,placed on IL
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2017-01-01,other,0,17,placed on IL
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2017-03-20,other,0,1,placed on IL
1627757,Stephen Zimmerman Jr.,stephen zimmerman,Magic,2016-17,2017-04-08,other,0,2,placed on IL
950,Stephon Marbury,stephon marbury,Knicks,2005-06,2006-01-18,shoulder,0,3,placed on IL with sprained left shoulder
950,Stephon Marbury,stephon marbury,Knicks,2005-06,2006-02-03,shoulder,0,8,placed on IL with sore shoulder
950,Stephon Marbury,stephon marbury,Knicks,2005-06,2006-04-14,other,0,115,placed on IL with strained left patella tendon
950,Stephon Marbury,stephon marbury,Knicks,2006-07,2007-01-24,knee,0,1,placed on IL with left knee tendinitis
950,Stephon Marbury,stephon marbury,Knicks,2006-07,2007-04-09,foot,0,88,placed on IL with sprained right big toe
950,Stephon Marbury,stephon marbury,Knicks,2007-08,2007-11-13,other,0,0,placed on IL
950,Stephon Marbury,stephon marbury,Knicks,2007-08,2008-01-13,ankle,0,0,placed on IL with sore left ankle
950,Stephon Marbury,stephon marbury,Knicks,2008-09,2008-11-22,other,0,0,placed on IL
1628425,Sterling Brown,sterling brown,Bucks,2017-18,2017-11-10,other,0,5,placed on IL
1628425,Sterling Brown,sterling brown,Bucks,2017-18,2017-11-28,other,0,3,placed on IL
1628425,Sterling Brown,sterling brown,Bucks,2018-19,2018-11-14,other,0,1,placed on IL
1628425,Sterling Brown,sterling brown,Bucks,2018-19,2019-02-25,hand,0,9,placed on IL with right wrist injury
1628425,Sterling Brown,sterling brown,Bucks,2019-20,2019-11-29,shoulder,0,2,placed on IL with sprained right shoulder
1628425,Sterling Brown,sterling brown,Bucks,2019-20,2020-01-24,illness,0,1,placed on IL with illness
1628425,Sterling Brown,sterling brown,Rockets,2020-21,2021-04-11,knee,0,81,placed on IL with sore left knee (out for season)
1628425,Sterling Brown,sterling brown,Rockets,2020-21,2021-05-09,other,0,70,placed on IL with facial injury (out for season)
1628425,Sterling Brown,sterling brown,Mavericks,2021-22,2021-10-28,ankle,0,1,placed on IL with sprained left ankle
1628425,Sterling Brown,sterling brown,Mavericks,2021-22,2021-12-07,foot,0,5,placed on IL with sore left foot
1628425,Sterling Brown,sterling brown,Mavericks,2021-22,2022-01-19,foot,0,9,placed on IL with sore left foot
1628425,Sterling Brown,sterling brown,Mavericks,2021-22,2022-03-25,other,0,4,placed on IL with NBA health and safety protocols
